Risposta,Inviato in data:,Piano di studi,Codice Corso di Laurea,Corso,Gruppo,ID,Nome,Username,Q01_ID-1,Q02_ID-2,Q03_ID-3,Q04_Matricola,Q05_Major-1,Q06_Major-2,Q07_Course-1,Q08_Course-2,Q09_Course-3,Q10_Course-4,Q11_1->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q11_1->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q12_2->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q12_2->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q13_3->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q13_3->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q14_4->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q14_4->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q15_5->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q15_5->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q16_6->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q16_6->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q17_7->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q17_7->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q18_8->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q18_8->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q19_9->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q19_9->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q20_10->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q20_10->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q21_11->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q21_11->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q22_12->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q22_12->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q23_13->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q23_13->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q24_14->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q24_14->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q25_15->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q25_15->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q26_16->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q26_16->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q27_17->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q27_17->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q28_18->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q28_18->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q29_19->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q29_19->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q30_20->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q30_20->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q31_21->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q31_21->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q32_22->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q32_22->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q33_CHECK->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q33_CHECK->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q34_23->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q34_23->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q35_24->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q35_24->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q36_25->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q36_25->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q37_26->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q37_26->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q38_27->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q38_27->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q39_28->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q39_28->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q40_29->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q40_29->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q41_30->Cosa pensi TU mentre svolgi gli esperimenti durante un corso?,Q41_30->Come risponderebbero i fisici sperimentali riguardo le loro ricerche?,Q42_Physics Identity->Mi identifico come un(a) fisico/a o comunque una persona con attitudine per la fisica.,Q42_Physics Identity->La mia famiglia mi riconosce come un(a) fisico/a o comunque una persona con attitudine per la fisica.,Q42_Physics Identity->I miei amici/amiche mi riconoscono come un(a) fisico/a o comunque una persona con attitudine per la fisica.,Q42_Physics Identity->I miei docenti/tutor mi riconoscono come un(a) fisico/a o comunque una persona con attitudine per la fisica.,Q42_Physics Identity->Sono capace di aiutare i miei colleghi/le mie colleghe con la fisica in laboratorio o negli esercizi.,Q42_Physics Identity->Comprendo i concetti che ho studiato in fisica.,"Q42_Physics Identity->Se volessi, sarei bravo/a nella ricerca in fisica.","Q42_Physics Identity->Se studio, riesco ad andare bene negli esami di fisica.","Q42_Physics Identity->Se incontro un ostacolo in un esame di fisica, sono capace di superarlo.",Q42_Physics Identity->Mi domando spesso come funzionano i fenomeni fisici.,"Q42_Physics Identity->In generale, trovo la fisica interessante.",Q42_Physics Identity->Voglio sapere tutto ciò che posso sulla fisica.,Q42_Physics Identity->Sono curioso/a riguardo alle recenti scoperte in fisica.,Q42_Physics Identity->Voglio essere aggiornato/a sulle attuali ricerche condotte da fisici/fisiche.,Q42_Physics Identity->Mi sento ben integrato/a in questo corso di fisica.,Q42_Physics Identity->Mi sento un(') estraneo/a o fuori posto in questo corso di fisica.,Q42_Physics Identity->Mi sento a mio agio in questo corso di fisica.,Q42_Physics Identity->A volte mi preoccupa non sentirmi parte di questo corso di fisica.,Q43_Gender->Donna,Q43_Gender->Uomo,Q43_Gender->Transgender,Q43_Gender->Non-binary/Non-conforming,Q43_Gender->Altro,Q43_Gender->Preferisco non rispondere,"Q44_Equity->Nel mio percorso di studi, ho sperimentato disparità di opportunità dovute al mio background socio-culturale.",Q44_Equity->Credo di far parte di una comunità colpita dall'ingiustizia sociale.,Q44_Equity->Almeno uno dei miei genitori (o delle persone che mi hanno cresciuto/a) ha una laurea.,Q44_Equity->Ricevo supporto dalla mia famiglia per i miei studi.,"Q44_Equity->Nel mio percorso di studi, ho sperimentato disparità di opportunità dovute al mio background socio-economico.","Q44_Equity->Nel mio percorso di studi, ho sperimentato disparità di opportunità legate al genere.","Q44_Equity->Sono una persona con disabilità, DSA, o altre esigenze di accessibilità.","Q44_Equity->Nel mio percorso di studi, ho sperimentato disparità di opportunità legate all'accessibilità.",Q44_Equity->Nessuna delle precedenti,Q44_Equity->Preferisco non rispondere,Q45_Background-1,Q46_Background-2,Q47_Background-3,Q48_Background-4,S->Risposte numeriche aggregate,01 YOU,01 EX,02 YOU,02 EX,03 YOU,03 EX,04 YOU,04 EX,05 YOU,05 EX,06 YOU,06 EX,07 YOU,07 EX,08 YOU,08 EX,09 YOU,09 EX,10 YOU,10 EX,11 YOU,11 EX,12 YOU,12 EX,13 YOU,13 EX,14 YOU,14 EX,15 YOU,15 EX,16 YOU,16 EX,17 YOU,17 EX,18 YOU,18 EX,19 YOU,19 EX,20 YOU,20 EX,21 YOU,21 EX,22 YOU,22 EX,CHECK_1,CHECK_2,23 YOU,23 EX,24 YOU,24 EX,25 YOU,25 EX,26 YOU,26 EX,27 YOU,27 EX,28 YOU,28 EX,29 YOU,29 EX,30 YOU,30 EX
13015,13/03/2024 17:25:41,SCN1032568;SC05100190;SCP4065477;SCO2045440;SCN1037544;SCP3051032;SCP3050166;SC03100205;SC04100199;SCP9087103;SCM0014391;SCN1032574;SC28106948;SC03101111;SCO2045411,SC1158,ECLASS - Progetto laboratori,,,Anonimo117,,TO,E,08,,1 : Fisica,fisica,sperimentazioni di fisica 2,2 : Canale 2/B/M-Z/matr.5-9,2 : Secondo anno,3 : Annuale,5,5,5,5,1,1,3,3,5,5,4,5,1,1,4,4,3,5,5,5,5,5,2,1,5,5,5,5,5,5,4,3,4,3,4,4,5,5,5,5,4,4,5,5,4,4,5,5,5,5,2,2,5,5,1,1,1,1,3,3,5,5,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,1,3,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1 : Liceo scientifico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,5,5,5,5,1,1,3,3,5,5,4,5,1,1,4,4,3,5,5,5,5,5,2,1,5,5,5,5,5,5,4,3,4,3,4,4,5,5,5,5,4,4,5,5,4,4,5,5,5,5,2,2,5,5,1,1,1,1,3,3,5,5
13611,24/03/2024 23:42:05,INQ0093080;IN18103361;INP7078339;INN1031400S;INM0014874;INM0017897;IN08122537;IN10100190;INP7078338,IN2375,ECLASS - Progetto laboratori,,,Anonimo118,,Lo,R,07,2106444,3 : Ingegneria,Ingegneria innovazione del prodotto,fisica generale,1 : Canale 1/A/A-L/matr.0-4,1 : Primo anno,2 : Secondo semestre,5,5,3,4,2,1,4,4,4,5,4,5,2,1,3,5,4,5,4,5,5,5,1,1,5,5,3,5,4,5,5,5,5,4,5,5,5,5,5,4,4,3,4,5,4,4,4,5,5,5,3,1,4,5,3,1,2,1,4,5,5,5,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3 : Istituto tecnico settore tecnologico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,5,5,3,4,2,1,4,4,4,5,4,5,2,1,3,5,4,5,4,5,5,5,1,1,5,5,3,5,4,5,5,5,5,4,5,5,5,5,5,4,4,3,4,5,4,4,4,5,5,5,3,1,4,5,3,1,2,1,4,5,5,5
12889,12/03/2024 15:45:18,SCO2045411;SC03101111;SC28106948;SCN1032574;SC04100199;SCN1032568;SC05100190;SC03100205;SCP4065477;SCP3051032;SCN1037544;SCP9087103;SCO2045440;SCP3050166;SC03105660,SC1158,ECLASS - Progetto laboratori,,,Anonimo119,,ro,e,18,2075448,1 : Fisica,fisica,sperimentazioni di fisica 2,2 : Canale 2/B/M-Z/matr.5-9,2 : Secondo anno,3 : Annuale,5,5,2,5,3,1,2,3,2,5,1,5,2,1,4,5,2,5,2,4,5,5,5,5,5,5,1,5,4,5,2,1,5,2,5,5,5,5,4,4,1,2,5,5,4,4,5,5,5,5,1,1,5,5,1,1,1,1,1,1,5,5,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1 : Liceo scientifico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,5,5,2,5,3,1,2,3,2,5,1,5,2,1,4,5,2,5,2,4,5,5,5,5,5,5,1,5,4,5,2,1,5,2,5,5,5,5,4,4,1,2,5,5,4,4,5,5,5,5,1,1,5,5,1,1,1,1,1,1,5,5
14076,05/04/2024 17:37:06,SC04100199;SCP4065477;SCP3051032;SCO2045440;SCN1037544;SC03100205;SCP3050166;SC02111793;SC05100190;SCN1032568;SCO2045411;SC03101111;SC28106948;SCN1032574;SCP9087103,SC1158,ECLASS - Progetto laboratori,,,Anonimo120,,ng,e,21,,1 : Fisica,fisica,sperimentazioini di fisica 2,2 : Canale 2/B/M-Z/matr.5-9,2 : Secondo anno,3 : Annuale,3,3,2,4,4,3,3,3,3,4,3,3,2,5,3,2,4,3,3,3,3,2,4,4,3,3,3,2,3,3,4,3,3,2,4,4,4,4,3,3,4,4,3,4,4,4,3,4,3,4,3,3,4,4,3,1,5,3,3,4,4,4,2,2,2,2,2,3,3,3,3,2,3,2,3,2,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2 : Liceo non scientifico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,3,3,2,4,4,3,3,3,3,4,3,3,2,5,3,2,4,3,3,3,3,2,4,4,3,3,3,2,3,3,4,3,3,2,4,4,4,4,3,3,4,4,3,4,4,4,3,4,3,4,3,3,4,4,3,1,5,3,3,4,4,4
13615,25/03/2024 07:43:15,SC03101111;SCO2045411;SC03100205;SCP3051032;SCO2045440;SCP3050166;SCP4065477;SCN1037544;SCN1032574;SC28106948;SC04100199;SC05100190;SCN1032568;SCP9087103,SC1158,ECLASS - Progetto laboratori,,,Anonimo121,,NO,E,04 Agosto 58,,1 : Fisica,Fisica,Sperimentazioni di Fisica 2,2 : Canale 2/B/M-Z/matr.5-9,2 : Secondo anno,3 : Annuale,4,5,4,5,3,1,5,5,4,5,2,5,1,1,4,5,3,2,4,5,5,5,4,2,5,5,4,5,4,5,2,2,3,2,5,5,4,5,5,5,3,2,4,4,4,4,4,5,3,4,1,1,3,4,2,3,1,1,2,1,5,5,3,4,4,2,4,3,3,2,2,3,3,2,3,3,3,1,3,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3 : Istituto tecnico settore tecnologico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,4,5,4,5,3,1,5,5,4,5,2,5,1,1,4,5,3,2,4,5,5,5,4,2,5,5,4,5,4,5,2,2,3,2,5,5,4,5,5,5,3,2,4,4,4,4,4,5,3,4,1,1,3,4,2,3,1,1,2,1,5,5
13035,14/03/2024 08:57:01,SC05100190;SCN1032568;SCP4065477;SCP3051032;SC03100205;SCP3050166;SCO2045440;SCN1037544;SC04100199;SCN1032574;SC28106948;SCP9087103S;SC03101111;SCO2045411,SC1158,ECLASS - Progetto laboratori,,,Anonimo122,,lo,a,08,2076320,1 : Fisica,fisica,sperimentazioni di fisica 2,2 : Canale 2/B/M-Z/matr.5-9,2 : Secondo anno,3 : Annuale,4,5,4,5,2,1,2,3,5,5,3,5,1,1,4,4,5,5,5,5,5,5,1,1,5,5,3,5,5,5,2,2,3,2,5,5,4,4,5,4,2,1,4,5,4,4,4,5,5,5,2,1,5,5,2,1,1,1,4,5,5,5,3,3,3,2,3,3,3,2,2,3,4,2,3,3,4,1,4,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1 : Liceo scientifico,4 : Sono uno/a studente(ssa) della triennale,fisica,5 : Sono uno/a studente(ssa) della triennale,,4,5,4,5,2,1,2,3,5,5,3,5,1,1,4,4,5,5,5,5,5,5,1,1,5,5,3,5,5,5,2,2,3,2,5,5,4,4,5,4,2,1,4,5,4,4,4,5,5,5,2,1,5,5,2,1,1,1,4,5,5,5
13588,24/03/2024 01:48:28,SC28106948;SCP3050166;SCN1032574;SCO2045411;SCN1037544;SCP4065477;SC03100205;SCP3051032;SCO2045440;SC03101111;SCN1032568;SC05100190;SC04100199;SCP9087103,SC1158,ECLASS - Progetto laboratori,,,Anonimo123,,No,I,28,2077597,1 : Fisica,fisica,sperimentazioni di fisica 2,2 : Canale 2/B/M-Z/matr.5-9,2 : Secondo anno,3 : Annuale,4,5,5,5,2,1,3,3,4,4,3,4,1,1,5,5,5,5,3,4,5,5,2,2,5,5,3,5,4,4,3,3,3,2,4,4,4,4,4,4,2,2,5,5,4,4,5,5,4,4,2,1,4,4,2,1,1,1,1,1,5,5,4,4,3,3,3,3,4,4,4,4,4,3,3,3,3,1,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1 : Liceo scientifico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,4,5,5,5,2,1,3,3,4,4,3,4,1,1,5,5,5,5,3,4,5,5,2,2,5,5,3,5,4,4,3,3,3,2,4,4,4,4,4,4,2,2,5,5,4,4,5,5,4,4,2,1,4,4,2,1,1,1,1,1,5,5
14483,11/04/2024 09:03:19,IN03122522;INP8083376;INN1031400S;INM0014874;IN10100190;IN08122537;IN11102128;IN18101050,IN0506,ECLASS - Progetto laboratori,,,Anonimo124,,NO,I,23,2101627,3 : Ingegneria,INGEGNERIA MECCANICA,FISICA 1,1 : Canale 1/A/A-L/matr.0-4,1 : Primo anno,2 : Secondo semestre,4,5,4,5,1,1,5,5,4,5,3,5,1,1,4,5,5,5,4,5,5,5,1,1,5,5,4,4,5,5,3,3,5,3,3,4,5,5,5,5,3,2,5,5,4,4,5,5,5,5,1,1,5,5,1,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,3 : Istituto tecnico settore tecnologico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,4,5,4,5,1,1,5,5,4,5,3,5,1,1,4,5,5,5,4,5,5,5,1,1,5,5,4,4,5,5,3,3,5,3,3,4,5,5,5,5,3,2,5,5,4,4,5,5,5,5,1,1,5,5,1,1,1,1,4,1,4,4
12797,11/03/2024 10:00:09,SC03101111;SCO2045411;SCP4065477;SCN1037544;SCP3050166;SCP3051032;SC03100205;SCO2045440;SCP9087103;SCN1032574;SC28106948;SC04100199;SCN1032568;SC05100190,SC1158,ECLASS - Progetto laboratori,,,Anonimo125,,IO,B,11,2080790,1 : Fisica,fisica,sperimentazioni di fisica 2,2 : Canale 2/B/M-Z/matr.5-9,2 : Secondo anno,3 : Annuale,5,4,5,5,1,1,2,1,4,4,4,2,1,5,5,5,4,5,5,5,5,5,3,3,5,5,4,4,3,3,2,2,2,5,5,5,5,5,5,3,2,1,5,5,4,4,4,4,5,5,3,3,4,4,2,1,1,1,3,1,5,5,4,4,4,2,2,4,4,4,3,4,4,3,4,3,2,2,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1 : Liceo scientifico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,5,4,5,5,1,1,2,1,4,4,4,2,1,5,5,5,4,5,5,5,5,5,3,3,5,5,4,4,3,3,2,2,2,5,5,5,5,5,5,3,2,1,5,5,4,4,4,4,5,5,3,3,4,4,2,1,1,1,3,1,5,5
13357,19/03/2024 13:22:51,SC04100199;SCN1032568;SC05100190;SCN1037544;SCP3050166;SC03100205;SCO2045440;SCP3051032;SCP4065477;SC03101111;SCO2045411;SCL1001850;SCN1032574;SC28106948;SCP9087103,SC1158,ECLASS - Progetto laboratori,,,Anonimo126,,eo,o,26,,1 : Fisica,fisica,sperimentazioni di fisica 1,2 : Canale 2/B/M-Z/matr.5-9,2 : Secondo anno,2 : Secondo semestre,5,5,5,5,2,1,2,3,4,5,1,4,2,1,4,5,3,4,2,4,5,5,2,1,5,5,3,4,4,4,2,1,4,2,4,5,5,5,3,4,3,2,4,5,4,4,3,4,2,3,3,1,3,5,2,1,2,1,5,1,5,5,3,1,3,2,2,2,4,3,2,4,4,3,3,2,3,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1 : Liceo scientifico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,5,5,5,5,2,1,2,3,4,5,1,4,2,1,4,5,3,4,2,4,5,5,2,1,5,5,3,4,4,4,2,1,4,2,4,5,5,5,3,4,3,2,4,5,4,4,3,4,2,3,3,1,3,5,2,1,2,1,5,1,5,5
13216,16/03/2024 12:11:31,SC28106948;SCN1032574;SCP3051032;SC03100205;SCO2045440;SCP3050166;SCP9087103;SCN1037544;SCP4065477;SCO2045411;SC03101111;SCN1032568;SC05100190;SC04100199;SC01111822,SC1158,ECLASS - Progetto laboratori,,,Anonimo127,,lo,e,22,,1 : Fisica,fiisica,sperimentazioni di fisica 2,2 : Canale 2/B/M-Z/matr.5-9,2 : Secondo anno,2 : Secondo semestre,5,5,3,5,2,1,2,1,4,5,1,4,4,2,4,5,5,5,4,5,5,5,2,1,3,4,3,5,3,5,2,3,1,1,2,5,4,5,3,4,3,2,4,4,4,4,5,5,4,4,2,2,5,5,1,1,2,1,2,1,5,5,3,3,3,3,3,3,3,3,3,4,4,3,2,3,3,2,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1 : Liceo scientifico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,5,5,3,5,2,1,2,1,4,5,1,4,4,2,4,5,5,5,4,5,5,5,2,1,3,4,3,5,3,5,2,3,1,1,2,5,4,5,3,4,3,2,4,4,4,4,5,5,4,4,2,2,5,5,1,1,2,1,2,1,5,5
13820,28/03/2024 15:42:47,SCP4065477;SC03101111;SCO2045411;SCN1037544;SCO2045440;SCP3050166;SCP3051032;SC03100205;SCN1032574;SC28106948;SC04100199;SCN1032568;SC05100190;SCP9087103;SCM0014391,SC1158,ECLASS - Progetto laboratori,,,Anonimo128,,TO,A,14,2067059,1 : Fisica,fisica,sperimentazioni di fisica 2,2 : Canale 2/B/M-Z/matr.5-9,2 : Secondo anno,3 : Annuale,5,5,4,5,2,1,1,1,5,5,2,5,3,1,4,5,4,5,4,5,5,5,2,1,5,5,3,5,4,4,2,4,5,4,4,5,4,5,1,4,3,1,3,3,4,4,5,5,4,3,3,2,3,5,3,1,2,1,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1 : Liceo scientifico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,5,5,4,5,2,1,1,1,5,5,2,5,3,1,4,5,4,5,4,5,5,5,2,1,5,5,3,5,4,4,2,4,5,4,4,5,4,5,1,4,3,1,3,3,4,4,5,5,4,3,3,2,3,5,3,1,2,1,3,3,5,5
14382,10/04/2024 13:03:38,IN08111231;INQ0093080;IN10100190;IN06100061;INQ0091878;INQ0092322;INN1031400;IN05103110;INQ0092323;INM0014874;INQ1097771;IN08102562;INP6075299;INQ0091879;INP3053372,IN0513,ECLASS - Progetto laboratori,,,Anonimo129,,EL,Y,11,2023208,3 : Ingegneria,ingegneria dell'informazione,fisica 1,6 : Senza canali,1 : Primo anno,2 : Secondo semestre,4,5,4,4,3,1,5,5,4,5,3,5,3,1,4,5,3,4,4,5,5,5,1,1,4,5,5,5,3,4,3,4,4,3,5,5,3,3,4,3,3,1,4,5,4,4,4,5,4,4,4,4,4,4,2,1,2,1,4,5,5,5,3,3,2,2,2,3,3,4,3,3,3,3,3,3,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6 : Scuola non nel sistema scolastico italiano,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,4,5,4,4,3,1,5,5,4,5,3,5,3,1,4,5,3,4,4,5,5,5,1,1,4,5,5,5,3,4,3,4,4,3,5,5,3,3,4,3,3,1,4,5,4,4,4,5,4,4,4,4,4,4,2,1,2,1,4,5,5,5
14782,06/05/2024 13:44:39,INN1031400S;IN10100190;IN06100061;INP7078929;IN08111231;INL1001825;IN01100950;INL1000226;INP7078937;INL1000177;IN09111232;INP7078936;IN05103110;INM0014874;INP7078928,IN2374,ECLASS - Progetto laboratori,,,Anonimo130,,NO,A,15,2074743,3 : Ingegneria,INGEGNERIA BIOMEDICA,fisica 1,1 : Canale 1/A/A-L/matr.0-4,1 : Primo anno,2 : Secondo semestre,5,5,5,5,2,1,4,5,4,5,3,3,3,1,5,5,3,5,4,5,5,5,1,1,3,5,3,4,3,3,2,2,5,5,5,5,3,5,2,3,1,1,5,5,4,4,4,4,3,4,1,1,4,4,1,1,1,1,5,4,4,4,1,1,1,1,2,3,1,2,2,4,3,2,3,3,1,4,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1 : Liceo scientifico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,5,5,5,5,2,1,4,5,4,5,3,3,3,1,5,5,3,5,4,5,5,5,1,1,3,5,3,4,3,3,2,2,5,5,5,5,3,5,2,3,1,1,5,5,4,4,4,4,3,4,1,1,4,4,1,1,1,1,5,4,4,4
13391,19/03/2024 18:20:37,INP8083376;IN18101050;IN11102128;INM0014874;INN1031400;IN03122522;IN10100190;IN08122537;INQ0093080;IN02105638;IN01123530;IN04112373;IN01123527;INP7078485;IN20102562,IN0515,ECLASS - Progetto laboratori,,,Anonimo131,,ed,i,02,,3 : Ingegneria,ingegneria dell'energia,fisica 1,2 : Canale 2/B/M-Z/matr.5-9,1 : Primo anno,2 : Secondo semestre,3,4,4,5,4,1,3,4,4,5,3,4,2,1,3,4,5,5,3,4,5,5,2,1,3,4,3,3,4,4,4,3,3,3,4,4,4,5,4,4,3,2,3,4,4,4,3,5,3,3,2,2,3,4,2,1,2,2,4,3,4,4,3,3,2,2,3,3,3,3,2,3,4,3,3,3,3,2,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3 : Istituto tecnico settore tecnologico,4 : Sono uno/a studente(ssa) della triennale,,5 : Sono uno/a studente(ssa) della triennale,,3,4,4,5,4,1,3,4,4,5,3,4,2,1,3,4,5,5,3,4,5,5,2,1,3,4,3,3,4,4,4,3,3,3,4,4,4,5,4,4,3,2,3,4,4,4,3,5,3,3,2,2,3,4,2,1,2,2,4,3,4,4
13665,26/03/2024 09:13:15,SCO2045440;SCN1032574;SC28106948;SCQ0092378;SCP3050166;SC03101111;SCP4065477;SCN1037544;SCO2045411;SCP3051032;SC03100205;SCN1032568;SC05100190;SCP9087103;SC04100199;SCM0014399,SC1158,ECLASS - Progetto laboratori,,,Anonimo132,,IO,E,04,,1 : Fisica,fisica,sperimentazioni di fisica 2,2 : Canale 2/B/M-Z/matr.5-9,2 : Secondo anno,3 : Annuale,4,4,4,5,4,5,3,3,3,5,3,5,1,2,5,5,3,5,2,4,5,5,1,1,5,5,2,4,3,4,1,1,1,5,5,5,5,5,5,4,2,1,4,5,4,4,4,5,5,5,3,4,5,5,1,1,1,1,4,1,5,5,4,4,4,3,3,4,4,4,3,4,4,4,3,4,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2 : Liceo non scientifico,4 : Sono uno/a studente(ssa) della triennale,fisica,5 : Sono uno/a studente(ssa) della triennale,,4,4,4,5,4,5,3,3,3,5,3,5,1,2,5,5,3,5,2,4,5,5,1,1,5,5,2,4,3,4,1,1,1,5,5,5,5,5,5,4,2,1,4,5,4,4,4,5,5,5,3,4,5,5,1,1,1,1,4,1,5,5
